wellbeing,log_income,income,income_above_100
57.045,12.07,175000,1
68,12.07,175000,1
73.365,12.43,250000,1
72.38,11.46,95000,0
61.441,11.83,137500,1
56.736,12.43,250000,1
52.207,12.43,250000,1
72.794,11.23,75000,0
90.25,10.92,55000,0
56.386,11.63,112500,1
90.703,10.13,25000,0
70.642,11.63,112500,1
58.819,11.46,95000,0
83.711,11.63,112500,1
74.659,11.35,85000,0
49.12,10.92,55000,0
69.076,10.71,45000,0
44.43,10.92,55000,0
60.586,11.83,137500,1
63.909,11.83,137500,1
47.997,12.07,175000,1
71.191,11.08,65000,0
64.341,11.63,112500,1
63,11.63,112500,1
66.321,10.13,25000,0
62.949,11.35,85000,0
64.828,12.07,175000,1
58.166,11.63,112500,1
77,11.23,75000,0
69.509,10.71,45000,0
75.138,11.83,137500,1
62.667,11.35,85000,0
71.925,11.46,95000,0
67.89,11.46,95000,0
66.675,10.71,45000,0
63.304,10.13,25000,0
57.619,11.46,95000,0
62.642,11.08,65000,0
68.895,12.07,175000,1
59.737,10.92,55000,0
50.114,12.07,175000,1
61.894,10.92,55000,0
61.338,12.07,175000,1
71.747,10.46,35000,0
55.349,10.71,45000,0
49.853,11.46,95000,0
65.952,11.35,85000,0
76.693,11.83,137500,1
47.422,10.92,55000,0
43.456,12.43,250000,1
56.257,11.23,75000,0
59.442,11.23,75000,0
75.784,12.43,250000,1
74.825,11.83,137500,1
61.743,11.35,85000,0
62.766,12.43,250000,1
58.396,11.35,85000,0
82.564,11.63,112500,1
62.325,12.07,175000,1
76.893,11.23,75000,0
68.439,11.23,75000,0
77.906,11.46,95000,0
64.427,11.08,65000,0
44.06,11.46,95000,0
30.101,10.13,25000,0
56.257,12.07,175000,1
76.957,11.46,95000,0
54.571,11.35,85000,0
67.179,10.46,35000,0
57.217,11.83,137500,1
58.367,12.9,4.00E+05,1
60.17,11.46,95000,0
62.17,11.83,137500,1
59.211,13.35,625000,1
59.507,10.92,55000,0
69.176,11.35,85000,0
67.598,10.46,35000,0
50,11.83,137500,1
59.533,11.83,137500,1
61.001,10.92,55000,0
80.276,10.13,25000,0
77.988,10.46,35000,0
66.998,11.63,112500,1
64.169,12.07,175000,1
58.071,12.07,175000,1
64.713,11.35,85000,0
86.554,11.63,112500,1
72.337,11.23,75000,0
49.607,11.23,75000,0
64.796,12.9,4.00E+05,1
74.927,11.63,112500,1
70.105,12.9,4.00E+05,1
71.355,12.43,250000,1
25.042,10.92,55000,0
63.978,10.71,45000,0
78.758,11.83,137500,1
73.589,11.83,137500,1
60.317,12.43,250000,1
81.595,10.46,35000,0
85.597,10.46,35000,0
78.98,11.83,137500,1
67.86,12.07,175000,1
54.524,10.13,25000,0
69.617,10.92,55000,0
79.013,12.07,175000,1
55.771,11.35,85000,0
59.409,11.46,95000,0
57.591,12.43,250000,1
67.86,10.71,45000,0
46.004,11.63,112500,1
45.717,10.71,45000,0
74.409,12.43,250000,1
80.68,11.08,65000,0
42.28,11.83,137500,1
64.083,10.46,35000,0
60.559,11.35,85000,0
58.578,10.92,55000,0
76.404,11.08,65000,0
51.567,12.43,250000,1
47.656,11.83,137500,1
63.517,12.43,250000,1
65.952,11.35,85000,0
50.531,11.08,65000,0
77.051,12.43,250000,1
53.895,12.07,175000,1
53.637,10.71,45000,0
56.103,11.63,112500,1
57.249,9.62,15000,0
47.928,10.13,25000,0
59.794,11.08,65000,0
61.568,11.83,137500,1
73,11.08,65000,0
35.941,12.43,250000,1
41.745,10.71,45000,0
53.005,10.92,55000,0
71.793,11.23,75000,0
55.733,10.92,55000,0
59.145,11.08,65000,0
68.656,11.63,112500,1
65.952,12.43,250000,1
72.901,11.35,85000,0
51.745,10.46,35000,0
64.427,11.63,112500,1
60.138,10.13,25000,0
83.976,10.13,25000,0
78.008,11.83,137500,1
69.689,11.08,65000,0
64.738,10.71,45000,0
85.322,11.83,137500,1
48.487,11.83,137500,1
74.147,11.83,137500,1
57.217,11.08,65000,0
57.502,11.23,75000,0
71.665,12.07,175000,1
64,10.46,35000,0
81.895,11.83,137500,1
68.762,10.13,25000,0
65.739,9.62,15000,0
72.48,10.71,45000,0
75.677,11.35,85000,0
47.263,12.07,175000,1
79.085,11.08,65000,0
44.619,12.07,175000,1
64.046,12.07,175000,1
55.906,10.71,45000,0
67.108,11.83,137500,1
64.371,10.71,45000,0
67.313,11.35,85000,0
56.226,12.07,175000,1
51.478,10.13,25000,0
88.957,10.92,55000,0
53.094,10.71,45000,0
58.545,12.43,250000,1
59.563,12.07,175000,1
65.607,10.13,25000,0
42.104,11.63,112500,1
58.665,10.46,35000,0
59.737,11.83,137500,1
56.386,11.08,65000,0
57.737,11.35,85000,0
65.952,10.71,45000,0
57.887,12.07,175000,1
76.342,11.23,75000,0
65.211,12.43,250000,1
69.443,11.63,112500,1
60.202,11.83,137500,1
74.881,10.13,25000,0
58.29,10.13,25000,0
68.078,10.71,45000,0
84.991,9.62,15000,0
56.226,10.71,45000,0
56.226,9.62,15000,0
64.926,12.9,4.00E+05,1
47.558,11.83,137500,1
60.392,10.13,25000,0
58.944,12.07,175000,1
70.603,11.35,85000,0
76.282,11.23,75000,0
58.849,10.46,35000,0
48.416,10.92,55000,0
68.967,11.35,85000,0
63.161,10.92,55000,0
58.367,11.23,75000,0
47.263,11.08,65000,0
81.006,10.13,25000,0
81.595,9.62,15000,0
73.933,11.63,112500,1
49.941,12.07,175000,1
70.566,10.92,55000,0
50.531,11.35,85000,0
52.323,10.13,25000,0
73.141,11.35,85000,0
76.091,12.43,250000,1
53.21,10.92,55000,0
68.042,11.35,85000,0
48.261,10.13,25000,0
56.674,10.13,25000,0
55.871,12.07,175000,1
77.831,10.46,35000,0
76.893,11.23,75000,0
55.69,11.83,137500,1
66.929,10.46,35000,0
66.894,10.46,35000,0
54.496,10.13,25000,0
60.231,12.43,250000,1
89.819,12.07,175000,1
49.052,11.83,137500,1
63.734,12.07,175000,1
68.331,10.46,35000,0
62.766,11.46,95000,0
55.69,12.07,175000,1
60.069,11.63,112500,1
21.91,11.63,112500,1
74.364,11.46,95000,0
67.147,10.13,25000,0
73.141,12.43,250000,1
56.736,10.92,55000,0
88.436,11.83,137500,1
84.991,11.63,112500,1
48.349,11.83,137500,1
58.131,12.07,175000,1
61.441,11.35,85000,0
71.51,11.63,112500,1
72.337,11.35,85000,0
35.941,11.08,65000,0
61.493,12.07,175000,1
63.978,11.83,137500,1
42.425,11.46,95000,0
74.881,11.23,75000,0
54.458,11.83,137500,1
56.447,11.83,137500,1
78.385,11.46,95000,0
67.66,10.46,35000,0
58.793,11.08,65000,0
66.639,11.63,112500,1
73.692,11.83,137500,1
76.893,11.35,85000,0
59.659,9.62,15000,0
67.829,11.63,112500,1
54.262,11.46,95000,0
63,10.13,25000,0
37.984,11.08,65000,0
62.09,10.13,25000,0
60.367,10.92,55000,0
68.288,11.83,137500,1
62.642,10.46,35000,0
54.801,12.9,4.00E+05,1
69.689,12.43,250000,1
57.956,9.62,15000,0
72.429,10.46,35000,0
64.617,10.92,55000,0
50.838,11.08,65000,0
57.286,11.35,85000,0
61.261,13.35,625000,1
50.752,10.92,55000,0
55,11.08,65000,0
57.93,10.92,55000,0
71.232,10.71,45000,0
74.617,11.08,65000,0
61.441,11.08,65000,0
52.106,11.83,137500,1
69.176,11.83,137500,1
72.48,11.46,95000,0
62.697,11.35,85000,0
57.485,10.46,35000,0
65.668,10.46,35000,0
49.12,11.46,95000,0
56.073,11.83,137500,1
59.355,10.92,55000,0
72.558,11.83,137500,1
61.863,12.07,175000,1
56.736,9.62,15000,0
59.268,11.63,112500,1
74.364,11.08,65000,0
79.293,10.92,55000,0
48.761,11.23,75000,0
76.755,10.13,25000,0
56.447,10.46,35000,0
79.16,10.92,55000,0
76.001,12.07,175000,1
65.607,11.83,137500,1
78.462,11.08,65000,0
57.533,12.07,175000,1
87.651,10.71,45000,0
53.256,12.9,4.00E+05,1
68.203,10.46,35000,0
55.871,10.92,55000,0
79.221,11.08,65000,0
63.599,10.92,55000,0
56.543,10.71,45000,0
59.563,12.07,175000,1
70.526,11.35,85000,0
68.439,11.23,75000,0
96.016,11.23,75000,0
54.801,11.35,85000,0
76.091,12.07,175000,1
73.005,11.46,95000,0
62.766,10.13,25000,0
70.642,11.63,112500,1
73.458,10.71,45000,0
83.59,10.13,25000,0
60.875,11.46,95000,0
79.674,10.71,45000,0
53.21,10.46,35000,0
54.17,11.23,75000,0
70.848,11.63,112500,1
46.813,10.71,45000,0
72.157,11.63,112500,1
72.38,11.35,85000,0
57.533,11.63,112500,1
49.791,11.63,112500,1
60.752,11.08,65000,0
76.282,12.43,250000,1
72,11.83,137500,1
57.045,12.9,4.00E+05,1
44.983,9.62,15000,0
49.478,10.46,35000,0
68.619,11.83,137500,1
64.828,11.46,95000,0
85.597,11.23,75000,0
56.543,10.46,35000,0
45.475,10.92,55000,0
53.555,12.07,175000,1
53.513,12.07,175000,1
68.552,11.23,75000,0
55.069,10.46,35000,0
75.518,13.35,625000,1
59.442,11.35,85000,0
59.019,11.08,65000,0
68.797,11.23,75000,0
55.025,10.46,35000,0
64.894,10.71,45000,0
73.224,11.46,95000,0
55.805,11.63,112500,1
41.977,11.83,137500,1
71.153,11.08,65000,0
70.496,10.92,55000,0
51.014,10.71,45000,0
69.041,10.71,45000,0
57.453,11.46,95000,0
67.179,9.62,15000,0
70.059,9.62,15000,0
58.578,12.07,175000,1
56.992,11.35,85000,0
69.295,11.83,137500,1
37.4,11.08,65000,0
71.88,11.83,137500,1
66.409,11.35,85000,0
64.453,11.63,112500,1
76.044,10.46,35000,0
56.992,11.63,112500,1
56.674,11.46,95000,0
63.49,11.35,85000,0
54.216,12.07,175000,1
58.103,11.35,85000,0
65.55,12.9,4.00E+05,1
70.014,12.07,175000,1
54.725,10.71,45000,0
53.555,10.92,55000,0
70.376,10.71,45000,0
33.023,11.08,65000,0
47.765,10.92,55000,0
93.326,12.07,175000,1
69.801,12.43,250000,1
61.923,10.46,35000,0
61.029,10.92,55000,0
52.499,10.71,45000,0
66.929,10.13,25000,0
56.324,11.63,112500,1
70.059,12.9,4.00E+05,1
61.627,11.35,85000,0
74.479,13.35,625000,1
68.585,11.23,75000,0
81.988,11.23,75000,0
70.724,10.13,25000,0
62.2,12.07,175000,1
62.2,10.46,35000,0
60.45,10.13,25000,0
90.25,10.92,55000,0
62.697,10.92,55000,0
56.417,11.35,85000,0
71.559,12.07,175000,1
75.899,11.63,112500,1
68.485,13.35,625000,1
48.416,11.63,112500,1
54.801,10.71,45000,0
66.894,12.43,250000,1
63.599,11.35,85000,0
59.178,11.35,85000,0
53.21,11.23,75000,0
64.046,11.08,65000,0
53.054,10.46,35000,0
66.229,10.13,25000,0
73.984,11.63,112500,1
70.496,11.23,75000,0
74.256,11.83,137500,1
81.275,11.83,137500,1
78.898,12.07,175000,1
58.986,11.46,95000,0
55.871,10.92,55000,0
51.014,11.23,75000,0
57.818,11.46,95000,0
58.986,10.71,45000,0
60.586,11.46,95000,0
57.134,11.23,75000,0
75.724,11.63,112500,1
99.501,10.46,35000,0
60.419,11.83,137500,1
66.117,9.62,15000,0
59.685,11.83,137500,1
50,10.92,55000,0
51.073,11.63,112500,1
55.315,10.92,55000,0
41.977,11.46,95000,0
61.985,12.07,175000,1
80.852,10.92,55000,0
76.214,11.46,95000,0
66.079,11.23,75000,0
68.115,11.63,112500,1
49.336,10.13,25000,0
32.19,11.63,112500,1
38.856,12.9,4.00E+05,1
59.737,11.35,85000,0
75,10.71,45000,0
59.533,11.83,137500,1
66.606,10.92,55000,0
54.935,11.08,65000,0
46.44,10.13,25000,0
14.704,11.08,65000,0
60.293,13.35,625000,1
50.176,11.63,112500,1
46,11.83,137500,1
67.66,12.07,175000,1
61.833,12.9,4.00E+05,1
53.486,10.92,55000,0
45.118,10.46,35000,0
61.777,13.35,625000,1
67.313,13.35,625000,1
63.545,10.71,45000,0
62.259,10.92,55000,0
58.396,10.92,55000,0
71.559,11.63,112500,1
59.472,11.08,65000,0
47.928,11.63,112500,1
42.619,10.71,45000,0
78.314,11.83,137500,1
46,10.46,35000,0
80.179,10.13,25000,0
56.168,10.92,55000,0
58.849,10.46,35000,0
50,11.35,85000,0
55.771,11.23,75000,0
86.399,10.92,55000,0
66.288,13.35,625000,1
58.849,11.35,85000,0
70.184,10.46,35000,0
52.106,12.07,175000,1
58.51,10.46,35000,0
81.159,10.92,55000,0
55.578,11.63,112500,1
69.617,10.92,55000,0
83.59,11.46,95000,0
77.686,10.46,35000,0
50.752,10.13,25000,0
62.524,11.35,85000,0
56.008,10.92,55000,0
57.818,12.07,175000,1
64.769,11.83,137500,1
57.851,12.07,175000,1
68.042,11.23,75000,0
63.131,11.23,75000,0
75.899,11.23,75000,0
55.805,11.63,112500,1
68.485,11.63,112500,1
87.211,10.92,55000,0
65.952,12.07,175000,1
79.16,9.62,15000,0
68.203,11.08,65000,0
46.324,12.07,175000,1
74.364,12.07,175000,1
68.656,11.46,95000,0
72.48,11.63,112500,1
52.882,11.08,65000,0
55.271,10.46,35000,0
58.793,12.43,250000,1
60.037,11.63,112500,1
65.607,9.62,15000,0
50.475,11.08,65000,0
37.045,10.46,35000,0
47.422,10.46,35000,0
65.703,10.46,35000,0
78.255,10.13,25000,0
55.871,10.92,55000,0
63.161,11.63,112500,1
56.957,11.08,65000,0
61.652,11.46,95000,0
60.367,13.35,625000,1
57.353,11.35,85000,0
52.015,11.08,65000,0
60.719,11.08,65000,0
42.955,11.63,112500,1
56.447,11.83,137500,1
59.019,11.23,75000,0
52.499,12.07,175000,1
76.625,12.07,175000,1
66.443,11.83,137500,1
76.818,11.63,112500,1
76.342,11.35,85000,0
55.69,10.71,45000,0
51.686,11.63,112500,1
52.207,11.83,137500,1
66.194,11.63,112500,1
56.039,9.62,15000,0
56.703,10.13,25000,0
70.014,11.35,85000,0
56.257,11.35,85000,0
49.607,11.08,65000,0
64.485,11.23,75000,0
57.763,10.71,45000,0
56.197,11.23,75000,0
58.728,12.9,4.00E+05,1
70.769,11.35,85000,0
73.05,10.46,35000,0
95.241,11.08,65000,0
58.19,10.71,45000,0
76.282,10.13,25000,0
43.963,10.46,35000,0
48.487,9.62,15000,0
63.909,10.71,45000,0
84.559,11.63,112500,1
69.109,10.71,45000,0
85.748,11.63,112500,1
42.955,12.43,250000,1
92.822,11.63,112500,1
73.05,11.46,95000,0
50,11.63,112500,1
85.115,11.63,112500,1
53.136,11.83,137500,1
71.355,12.43,250000,1
84.694,11.08,65000,0
69.73,12.07,175000,1
31.148,10.13,25000,0
86.219,12.9,4.00E+05,1
53.172,11.63,112500,1
21.91,10.92,55000,0
83.84,12.43,250000,1
52.106,11.46,95000,0
66.709,11.83,137500,1
59.268,10.46,35000,0
71.665,11.35,85000,0
82.256,11.23,75000,0
59.875,10.46,35000,0
80.073,10.92,55000,0
65.983,12.07,175000,1
77.761,9.62,15000,0
56.357,9.62,15000,0
65.431,10.92,55000,0
70.139,12.43,250000,1
70.807,11.63,112500,1
50,11.63,112500,1
77.618,10.13,25000,0
84.416,12.07,175000,1
48.761,11.23,75000,0
66.475,11.46,95000,0
57.818,11.63,112500,1
57.707,12.43,250000,1
65.607,10.71,45000,0
51.42,11.83,137500,1
78.898,10.92,55000,0
53.136,10.71,45000,0
47.558,12.9,4.00E+05,1
61,10.46,35000,0
77.259,11.08,65000,0
64,11.46,95000,0
81.895,12.07,175000,1
64.144,11.46,95000,0
75.784,11.08,65000,0
62.031,11.83,137500,1
63.096,11.08,65000,0
51.686,10.71,45000,0
71.838,11.23,75000,0
53.054,11.63,112500,1
72.648,10.71,45000,0
68.858,11.46,95000,0
51.256,11.83,137500,1
54.687,12.07,175000,1
36.799,11.35,85000,0
48.349,10.13,25000,0
51.897,10.46,35000,0
47.928,10.13,25000,0
52.015,11.23,75000,0
80.58,12.07,175000,1
67.569,11.23,75000,0
77.533,12.07,175000,1
53.094,10.13,25000,0
65.52,11.46,95000,0
69.617,12.07,175000,1
53.765,11.35,85000,0
78.008,10.92,55000,0
55.621,10.71,45000,0
72.794,11.63,112500,1
62.591,10.92,55000,0
79.842,11.63,112500,1
76.893,12.9,4.00E+05,1
53.054,11.63,112500,1
59.94,11.63,112500,1
52.323,11.08,65000,0
67.211,12.43,250000,1
55.842,11.63,112500,1
68.203,10.71,45000,0
63.627,11.35,85000,0
65.925,11.46,95000,0
69.888,10.92,55000,0
69.443,10.92,55000,0
91.514,10.13,25000,0
50.242,10.46,35000,0
63.79,12.43,250000,1
58.29,12.43,250000,1
64.191,11.35,85000,0
59.82,11.83,137500,1
62.288,10.46,35000,0
67.179,11.83,137500,1
62.825,10.46,35000,0
75.25,11.63,112500,1
56.614,12.43,250000,1
64.504,10.71,45000,0
52.826,10.92,55000,0
58.465,11.63,112500,1
61.547,10.92,55000,0
44.06,10.13,25000,0
65.211,10.92,55000,0
77.196,12.07,175000,1
61.287,10.46,35000,0
87.409,12.07,175000,1
57.249,10.71,45000,0
85.461,11.35,85000,0
48.998,12.07,175000,1
55.871,10.92,55000,0
79.085,10.13,25000,0
86.781,12.07,175000,1
74.147,11.35,85000,0
50,12.43,250000,1
88.957,10.13,25000,0
36.799,11.83,137500,1
86.399,11.83,137500,1
69.006,12.07,175000,1
68.172,11.08,65000,0
100,11.63,112500,1
71.113,10.13,25000,0
67.005,11.35,85000,0
64.738,11.23,75000,0
81.988,11.83,137500,1
92.326,12.07,175000,1
61.777,13.35,625000,1
66.502,12.07,175000,1
50.176,10.92,55000,0
50.363,11.63,112500,1
94.486,10.92,55000,0
64.114,12.43,250000,1
50.363,10.92,55000,0
75.624,11.63,112500,1
85.916,11.46,95000,0
47.263,11.08,65000,0
69.73,11.08,65000,0
78.534,12.07,175000,1
81.895,10.92,55000,0
59.685,11.35,85000,0
49.052,10.46,35000,0
66.349,10.13,25000,0
62.502,11.46,95000,0
59.355,10.46,35000,0
45.118,9.62,15000,0
71.64,11.46,95000,0
74.881,11.63,112500,1
70.642,12.07,175000,1
64.654,10.92,55000,0
60.45,10.46,35000,0
70.139,10.92,55000,0
33.709,12.43,250000,1
67.89,11.63,112500,1
69.403,12.07,175000,1
52.414,10.92,55000,0
84.079,10.71,45000,0
63.161,9.62,15000,0
57.851,11.63,112500,1
46.44,11.63,112500,1
63.304,11.83,137500,1
99.501,11.83,137500,1
74.091,11.63,112500,1
100,11.08,65000,0
75.086,11.83,137500,1
71.665,11.83,137500,1
55.805,11.83,137500,1
56.357,10.13,25000,0
63.675,11.46,95000,0
55.69,10.92,55000,0
52.323,11.23,75000,0
64.828,11.83,137500,1
74,10.92,55000,0
77.196,10.13,25000,0
50,9.62,15000,0
63.304,11.46,95000,0
51.745,10.46,35000,0
52.988,10.46,35000,0
69.295,10.92,55000,0
56.927,11.08,65000,0
76.282,11.08,65000,0
73.05,12.9,4.00E+05,1
59.178,10.92,55000,0
61.365,10.13,25000,0
53.765,10.46,35000,0
48.126,11.83,137500,1
43.267,11.63,112500,1
52,11.63,112500,1
97.073,11.23,75000,0
74.927,10.13,25000,0
63.36,11.35,85000,0
59.355,12.07,175000,1
61.652,12.9,4.00E+05,1
58.695,10.92,55000,0
39.226,11.35,85000,0
49.478,10.71,45000,0
95.241,12.43,250000,1
70.417,11.63,112500,1
44.253,10.13,25000,0
61.087,11.35,85000,0
54.127,12.07,175000,1
57.249,12.43,250000,1
60.938,9.62,15000,0
63.79,10.13,25000,0
63.675,10.13,25000,0
67.452,12.9,4.00E+05,1
64.894,11.35,85000,0
56.797,10.92,55000,0
35.941,10.71,45000,0
91.122,12.07,175000,1
76.755,10.13,25000,0
70.807,10.71,45000,0
74,11.23,75000,0
70.139,10.71,45000,0
66.709,11.83,137500,1
63.268,12.07,175000,1
64.534,11.08,65000,0
41.463,12.43,250000,1
66.38,10.46,35000,0
70.939,12.9,4.00E+05,1
70.332,12.07,175000,1
62.886,9.62,15000,0
56.614,9.62,15000,0
72.292,10.71,45000,0
70.184,11.08,65000,0
51.19,11.83,137500,1
64.453,12.07,175000,1
66.958,9.62,15000,0
74.204,11.23,75000,0
66.639,9.62,15000,0
56.573,11.83,137500,1
69.365,12.9,4.00E+05,1
64.169,9.62,15000,0
51.19,12.43,250000,1
66.117,10.92,55000,0
60.622,11.46,95000,0
50.692,12.43,250000,1
57.818,12.07,175000,1
56.103,9.62,15000,0
63.569,11.23,75000,0
56.386,10.13,25000,0
73.417,11.46,95000,0
68.516,10.92,55000,0
57.677,11.63,112500,1
73.099,11.46,95000,0
68.701,11.63,112500,1
54.571,12.9,4.00E+05,1
54.071,11.08,65000,0
66.117,12.43,250000,1
59.244,11.46,95000,0
62.886,12.07,175000,1
62.736,11.63,112500,1
73.323,12.43,250000,1
52.988,10.92,55000,0
66.043,11.83,137500,1
56.292,10.13,25000,0
83.468,10.71,45000,0
48.416,11.83,137500,1
84.258,12.43,250000,1
66.78,12.07,175000,1
64.926,11.08,65000,0
81.389,10.46,35000,0
60.17,11.63,112500,1
71.274,11.83,137500,1
76.001,12.07,175000,1
59.178,10.92,55000,0
89.539,12.43,250000,1
52.988,11.35,85000,0
37.984,10.71,45000,0
70.603,11.46,95000,0
67.724,11.46,95000,0
72.25,11.23,75000,0
62.591,12.07,175000,1
56.51,12.07,175000,1
49.941,10.46,35000,0
60.103,10.92,55000,0
65.211,10.92,55000,0
75.784,10.71,45000,0
73.323,11.23,75000,0
44.619,11.46,95000,0
86.399,11.35,85000,0
62.351,10.46,35000,0
53.681,10.71,45000,0
72.114,11.46,95000,0
56.257,10.71,45000,0
80.179,10.13,25000,0
63.212,11.23,75000,0
52.059,12.43,250000,1
47,10.71,45000,0
67.179,11.83,137500,1
37.4,10.46,35000,0
80.276,11.63,112500,1
64.276,11.08,65000,0
38.528,12.43,250000,1
58.578,12.43,250000,1
47.489,10.92,55000,0
64.952,11.08,65000,0
77,11.08,65000,0
60.392,12.07,175000,1
58.166,11.63,112500,1
53.807,10.13,25000,0
57.353,11.63,112500,1
49.791,11.63,112500,1
83.711,11.08,65000,0
58.036,11.46,95000,0
71,12.07,175000,1
37.045,10.92,55000,0
63.434,10.13,25000,0
58.103,10.13,25000,0
49.12,11.08,65000,0
53.256,11.63,112500,1
67.688,11.63,112500,1
67.629,11.83,137500,1
61.469,10.92,55000,0
71.153,10.46,35000,0
65.431,11.23,75000,0
79.759,11.63,112500,1
56.039,11.46,95000,0
55.529,11.46,95000,0
81.703,12.43,250000,1
63.191,10.92,55000,0
98.183,11.46,95000,0
60.689,10.92,55000,0
77.323,11.46,95000,0
34.914,10.92,55000,0
84.416,11.63,112500,1
48.531,11.63,112500,1
51.19,11.63,112500,1
48.487,10.13,25000,0
50,10.92,55000,0
57.134,11.08,65000,0
82.256,11.35,85000,0
64.144,11.08,65000,0
71.011,12.07,175000,1
57.707,10.92,55000,0
79.16,10.92,55000,0
67.211,12.07,175000,1
53.172,11.63,112500,1
69.586,12.07,175000,1
48.928,11.08,65000,0
61.32,10.46,35000,0
67.484,10.46,35000,0
59.384,12.07,175000,1
68.404,11.08,65000,0
69.295,9.62,15000,0
73.835,12.07,175000,1
58.636,12.07,175000,1
61.227,11.83,137500,1
76.575,12.07,175000,1
77.618,11.08,65000,0
69.076,10.46,35000,0
51.745,9.62,15000,0
65.838,12.07,175000,1
62.351,12.07,175000,1
60.293,11.83,137500,1
68.367,13.35,625000,1
53.731,11.83,137500,1
64.211,12.43,250000,1
51.073,11.83,137500,1
88.957,11.83,137500,1
86.781,12.43,250000,1
75.518,10.13,25000,0
55.025,12.07,175000,1
56.828,10.13,25000,0
59.116,11.46,95000,0
60.504,11.23,75000,0
49.409,12.07,175000,1
75.577,10.46,35000,0
55.69,11.46,95000,0
85.322,12.43,250000,1
61.568,12.07,175000,1
68.797,12.07,175000,1
43.456,11.08,65000,0
46.54,10.13,25000,0
80.276,11.63,112500,1
72.157,12.07,175000,1
44.43,10.92,55000,0
46.004,10.71,45000,0
57.565,11.83,137500,1
48.682,10.71,45000,0
60.269,10.13,25000,0
95.241,12.07,175000,1
74.035,11.35,85000,0
61.148,11.83,137500,1
64.565,11.23,75000,0
87.211,11.63,112500,1
69.656,12.07,175000,1
50.242,10.13,25000,0
66.288,10.71,45000,0
65.056,11.83,137500,1
49.729,10.92,55000,0
73.545,11.35,85000,0
52.738,11.35,85000,0
57.453,12.07,175000,1
56.992,11.35,85000,0
59.145,10.71,45000,0
33.023,11.35,85000,0
69.73,11.35,85000,0
57.851,11.83,137500,1
50,10.92,55000,0
72.114,11.46,95000,0
67.108,10.46,35000,0
78.385,11.63,112500,1
63.131,10.46,35000,0
74,9.62,15000,0
59.533,12.43,250000,1
98.183,11.63,112500,1
77.323,11.23,75000,0
77.533,11.63,112500,1
74.52,11.08,65000,0
69.586,12.43,250000,1
79.013,11.83,137500,1
56.703,12.07,175000,1
58.036,10.92,55000,0
65.189,10.46,35000,0
63.545,11.46,95000,0
64.4,11.35,85000,0
53.765,10.13,25000,0
74.709,11.63,112500,1
63.461,11.23,75000,0
80.761,11.83,137500,1
73.835,10.92,55000,0
58,11.23,75000,0
51.626,11.46,95000,0
50.305,11.83,137500,1
71.88,11.08,65000,0
53.256,11.63,112500,1
52.414,12.43,250000,1
72.648,10.92,55000,0
79.973,12.07,175000,1
64.114,9.62,15000,0
95.241,12.9,4.00E+05,1
76.001,11.08,65000,0
46.813,10.13,25000,0
69.555,11.83,137500,1
78.128,11.46,95000,0
77.761,11.46,95000,0
85.916,11.23,75000,0
64.276,10.46,35000,0
79.575,11.08,65000,0
59.659,10.46,35000,0
57.381,12.07,175000,1
52.106,11.63,112500,1
71.605,11.35,85000,0
76.091,11.63,112500,1
75.974,10.13,25000,0
66,10.13,25000,0
69.768,11.08,65000,0
68.172,9.62,15000,0
72.848,10.92,55000,0
69.109,10.71,45000,0
87.409,12.07,175000,1
48.126,11.35,85000,0
53.895,11.63,112500,1
70.376,11.83,137500,1
84.694,12.43,250000,1
78.898,12.07,175000,1
62.2,11.08,65000,0
67.89,11.35,85000,0
82.922,11.83,137500,1
37.984,12.07,175000,1
45.981,12.07,175000,1
72.794,12.07,175000,1
57.851,10.46,35000,0
71.793,11.23,75000,0
92.822,11.83,137500,1
69.488,12.43,250000,1
63.304,12.07,175000,1
57.591,12.9,4.00E+05,1
49.478,11.23,75000,0
63.063,11.83,137500,1
60.48,10.71,45000,0
69.331,12.43,250000,1
49.409,11.08,65000,0
70.526,12.9,4.00E+05,1
47.656,10.13,25000,0
54.992,12.07,175000,1
77.378,10.46,35000,0
65.317,10.13,25000,0
78.898,10.71,45000,0
77.988,12.43,250000,1
57.647,11.08,65000,0
43.963,10.46,35000,0
48.261,10.71,45000,0
73.417,10.13,25000,0
50,12.07,175000,1
58.036,10.13,25000,0
72.648,10.13,25000,0
45.586,11.23,75000,0
61.029,11.63,112500,1
52.364,11.63,112500,1
58.19,10.92,55000,0
52.207,11.35,85000,0
59.685,11.46,95000,0
36.799,10.92,55000,0
60.752,11.63,112500,1
70.769,11.23,75000,0
75.346,10.46,35000,0
79.16,12.9,4.00E+05,1
59.589,11.35,85000,0
59.268,12.07,175000,1
74.479,11.35,85000,0
52.207,11.83,137500,1
57.677,11.63,112500,1
67.211,11.35,85000,0
87.651,9.62,15000,0
61.743,11.63,112500,1
55.906,11.35,85000,0
23.613,10.13,25000,0
